document_id	pdf_page_index	warning	disposition	review_basis	notes
KB-WHO-LBM4-OUTBREAK	27	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-OUTBREAK	31	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-OUTBREAK	35	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-OUTBREAK	36	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-OUTBREAK	37	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-OUTBREAK	38	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	FALLBACK_REQUIRED_SUBSTANTIVE_ROTATED_STRUCTURE	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Rendered page contains a substantive cyclical framework or specimen workflow whose sequence and path relationships are not represented authoritatively by native candidate text. Native page candidate is excluded pending reviewed fallback integration.
KB-WHO-LBM4-OUTBREAK	52	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-OUTBREAK	53	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-OUTBREAK	58	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-OUTBREAK	59	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-OUTBREAK	61	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-OUTBREAK	67	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-OUTBREAK	69	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-OUTBREAK	78	PAGE_TEXT_EMPTY_POSSIBLE_SCAN_OR_DECORATIVE_PAGE	CONFIRMED_BLANK_SOURCE_BOUND_RENDER	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page is visually blank; immutable extraction provenance is retained and no text candidate is generated.
KB-WHO-LBM4-OUTBREAK	79	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-OUTBREAK	80	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-PPE	2	PAGE_TEXT_EMPTY_POSSIBLE_SCAN_OR_DECORATIVE_PAGE	ACCEPT_EMPTY_DECORATIVE_OR_PUBLISHER_ARTWORK	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page is a solid-colour endpaper or publisher back cover without technical or regulatory claim content; no text candidate is generated.
KB-WHO-LBM4-PPE	16	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-PPE	17	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-PPE	20	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-PPE	21	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-PPE	29	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-PPE	32	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-PPE	33	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-PPE	36	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-PPE	37	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-PPE	39	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-PPE	42	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	FALLBACK_REQUIRED_SUBSTANTIVE_GRAPHICAL_CONTENT	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains a substantive diagram or illustrated procedure not adequately represented by native text; native page candidate is excluded pending reviewed fallback integration.
KB-WHO-LBM4-PPE	44	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-PPE	45	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-PPE	47	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-PPE	52	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-PPE	53	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-PPE	55	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-PPE	70	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-PPE	71	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-PPE	72	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-PPE	73	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-PPE	75	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-PPE	80	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-PPE	81	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-PPE	93	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-PPE	94	PAGE_TEXT_EMPTY_POSSIBLE_SCAN_OR_DECORATIVE_PAGE	CONFIRMED_BLANK_SOURCE_BOUND_RENDER	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page is visually blank; immutable extraction provenance is retained and no text candidate is generated.
KB-WHO-LBM4-PPE	95	PAGE_TEXT_EMPTY_POSSIBLE_SCAN_OR_DECORATIVE_PAGE	ACCEPT_EMPTY_DECORATIVE_OR_PUBLISHER_ARTWORK	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page is a solid-colour endpaper or publisher back cover without technical or regulatory claim content; no text candidate is generated.
KB-WHO-LBM4-PPE	96	PAGE_TEXT_EMPTY_POSSIBLE_SCAN_OR_DECORATIVE_PAGE	ACCEPT_EMPTY_DECORATIVE_OR_PUBLISHER_ARTWORK	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page is a solid-colour endpaper or publisher back cover without technical or regulatory claim content; no text candidate is generated.
KB-WHO-LBM4-PROG	2	PAGE_TEXT_EMPTY_POSSIBLE_SCAN_OR_DECORATIVE_PAGE	ACCEPT_EMPTY_DECORATIVE_OR_PUBLISHER_ARTWORK	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page is a solid-colour endpaper or publisher back cover without technical or regulatory claim content; no text candidate is generated.
KB-WHO-LBM4-PROG	15	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-PROG	16	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-PROG	17	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-PROG	19	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Native layout extraction retains the explanatory prose, all four management-cycle stages and their associated elements, the central cycle label, and the figure caption in readable order. The rotated SECTION label is redundant; diagram claims and final structure remain review-gated.
KB-WHO-LBM4-PROG	20	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-PROG	21	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-PROG	23	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-PROG	27	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, and lists are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Claim and final structure review remain required.
KB-WHO-LBM4-PROG	42	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-PROG	56	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	FALLBACK_REQUIRED_SUBSTANTIVE_ROTATED_STRUCTURE	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Rendered page contains a dense biosecurity risk-assessment table. Native extraction omits the rotated Description and Examples row-group labels and interleaves the examples across columns, so the row/column relationships are not represented authoritatively. Native page candidate is excluded pending reviewed semantic fallback integration.
KB-WHO-LBM4-PROG	58	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-PROG	68	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-PROG	80	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-PROG	96	PAGE_TEXT_EMPTY_POSSIBLE_SCAN_OR_DECORATIVE_PAGE	CONFIRMED_BLANK_SOURCE_BOUND_RENDER	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page is visually blank; immutable extraction provenance is retained and no text candidate is generated.
KB-WHO-LBM4-PROG	97	PAGE_TEXT_EMPTY_POSSIBLE_SCAN_OR_DECORATIVE_PAGE	ACCEPT_EMPTY_DECORATIVE_OR_PUBLISHER_ARTWORK	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page is a solid-colour endpaper or publisher back cover without technical or regulatory claim content; no text candidate is generated.
KB-WHO-LBM4-PROG	98	PAGE_TEXT_EMPTY_POSSIBLE_SCAN_OR_DECORATIVE_PAGE	ACCEPT_EMPTY_DECORATIVE_OR_PUBLISHER_ARTWORK	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page is a solid-colour endpaper or publisher back cover without technical or regulatory claim content; no text candidate is generated.
KB-WHO-LBM4-RA	2	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-RA	14	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-RA	15	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, lists, and table cell text are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Table semantics, claims, and final structure remain review-gated.
KB-WHO-LBM4-RA	19	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, lists, and table cell text are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Table semantics, claims, and final structure remain review-gated.
KB-WHO-LBM4-RA	27	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Native layout extraction retains the complete five-by-five risk matrix, both axis labels, all likelihood and consequence categories, every cell value, explanatory prose, and the table caption. The rotated SECTION label is redundant; matrix claims and final structure remain review-gated.
KB-WHO-LBM4-RA	28	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Native layout extraction retains the figure's process nodes, risk endpoints, explanatory prose, and caption. The omitted vertical Risk axis title is redundant to the caption and Very high/Very low endpoints; figure claims and final structure remain review-gated.
KB-WHO-LBM4-RA	38	PAGE_TEXT_LOW_VOLUME_REVIEW_REQUIRED	ACCEPT_LOW_VOLUME_TEXT_SOURCE_BOUND_VISUAL_REVIEW_CLAIM_REVIEW_REQUIRED	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page contains only visibly represented source-title/divider text, decorative artwork, or running matter. This resolves the extraction-volume warning only; claim and fine-structure review remain required.
KB-WHO-LBM4-RA	39	ROTATED_TEXT_OMITTED_BY_LAYOUT_MODE	ACCEPT_NATIVE_TEXT_ROTATED_TEMPLATE_LABEL_NONMATERIAL	SOURCE_BOUND_RENDER_VISUAL_AND_TEXT_COMPARISON	Visible headings, body prose, lists, and table cell text are retained by native layout extraction; the warning-triggering rotated SECTION label is redundant template text. Table semantics, claims, and final structure remain review-gated.
KB-WHO-LBM4-RA	129	PAGE_TEXT_EMPTY_POSSIBLE_SCAN_OR_DECORATIVE_PAGE	CONFIRMED_BLANK_SOURCE_BOUND_RENDER	SOURCE_BOUND_RENDER_VISUAL_REVIEW	Rendered page is visually blank; immutable extraction provenance is retained and no text candidate is generated.
